benchmark,model,task_id,favoured,favoured_right,own_right,debate_right,informed_right,informed_follows,debate_matches,favoured_differs_from_own
boolq,llama32_1b,boolq-validation-03152,B,True,True,True,False,False,True,False
boolq,llama32_1b,boolq-validation-03181,A,True,False,False,True,True,False,True
boolq,llama32_1b,boolq-validation-03182,A,False,True,True,True,False,False,True
boolq,llama32_1b,boolq-validation-03254,B,False,True,True,True,False,False,True
boolq,llama32_1b,boolq-validation-03256,B,True,True,True,False,False,True,False
boolq,gemma3_1b,boolq-validation-01958,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-01981,A,False,True,False,False,True,True,True
boolq,gemma3_1b,boolq-validation-01989,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-01992,B,True,False,False,False,False,False,True
boolq,gemma3_1b,boolq-validation-02032,B,True,False,False,False,False,False,True
boolq,gemma3_1b,boolq-validation-02043,B,True,True,True,False,False,True,False
boolq,gemma3_1b,boolq-validation-02067,B,False,True,True,True,False,False,True
boolq,gemma3_1b,boolq-validation-02106,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02108,B,True,False,False,False,False,False,True
boolq,gemma3_1b,boolq-validation-02119,A,False,False,False,False,True,True,False
boolq,gemma3_1b,boolq-validation-02157,B,True,False,False,False,False,False,True
boolq,gemma3_1b,boolq-validation-02187,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02220,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02224,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02227,B,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02238,A,True,False,True,True,True,True,True
boolq,gemma3_1b,boolq-validation-02250,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02253,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02254,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02262,B,True,True,False,False,False,False,False
boolq,gemma3_1b,boolq-validation-02265,B,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02292,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02347,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02370,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02371,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02377,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02379,B,True,False,False,True,True,False,True
boolq,gemma3_1b,boolq-validation-02404,B,False,True,True,True,False,False,True
boolq,gemma3_1b,boolq-validation-02426,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02456,B,True,False,False,False,False,False,True
boolq,gemma3_1b,boolq-validation-02472,B,False,True,True,True,False,False,True
boolq,gemma3_1b,boolq-validation-02480,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02485,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02507,A,False,True,True,False,True,False,True
boolq,gemma3_1b,boolq-validation-02536,B,True,False,False,False,False,False,True
boolq,gemma3_1b,boolq-validation-02543,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02557,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02566,A,True,False,False,True,True,False,True
boolq,gemma3_1b,boolq-validation-02619,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02643,A,False,False,False,False,True,True,False
boolq,gemma3_1b,boolq-validation-02645,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02686,B,True,True,False,False,False,False,False
boolq,gemma3_1b,boolq-validation-02711,B,True,True,False,False,False,False,False
boolq,gemma3_1b,boolq-validation-02722,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02727,B,True,False,False,False,False,False,True
boolq,gemma3_1b,boolq-validation-02741,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02743,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02752,B,True,False,False,False,False,False,True
boolq,gemma3_1b,boolq-validation-02756,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02760,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02772,B,False,True,True,True,False,False,True
boolq,gemma3_1b,boolq-validation-02804,A,True,False,False,True,True,False,True
boolq,gemma3_1b,boolq-validation-02807,B,True,True,True,False,False,True,False
boolq,gemma3_1b,boolq-validation-02815,B,True,False,False,False,False,False,True
boolq,gemma3_1b,boolq-validation-02820,B,False,True,True,True,False,False,True
boolq,gemma3_1b,boolq-validation-02854,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02889,B,True,False,False,False,False,False,True
boolq,gemma3_1b,boolq-validation-02895,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02934,B,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02962,B,True,True,True,False,False,True,False
boolq,gemma3_1b,boolq-validation-02995,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-02996,B,True,False,False,False,False,False,True
boolq,gemma3_1b,boolq-validation-03033,B,True,True,False,True,True,False,False
boolq,gemma3_1b,boolq-validation-03059,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-03103,B,True,True,True,False,False,True,False
boolq,gemma3_1b,boolq-validation-03107,B,True,False,False,False,False,False,True
boolq,gemma3_1b,boolq-validation-03122,A,False,True,True,False,True,False,True
boolq,gemma3_1b,boolq-validation-03152,B,True,False,False,False,False,False,True
boolq,gemma3_1b,boolq-validation-03181,A,True,True,True,True,True,True,False
boolq,gemma3_1b,boolq-validation-03182,B,True,True,False,False,False,False,False
boolq,gemma3_1b,boolq-validation-03254,B,False,True,True,True,False,False,True
boolq,gemma3_1b,boolq-validation-03256,B,True,True,False,False,False,False,False
